Id,SalePrice
2148,131040.0
2149,136350.0
2150,245800.45
2151,141724.75
2152,183195.0
2153,155445.0
2154,112625.0
2155,127365.0
2156,216082.5
2157,255247.2
2158,228836.25
2159,224852.0
2160,174453.3
2161,248879.0
2162,494461.3
2163,349998.55
2164,250703.2
2165,174082.5
2166,144032.5
2167,210419.95
2168,204785.0
2169,194175.0
2170,222993.9
2171,144949.15
2172,146462.0
2173,159687.45
2174,241542.4
2175,305269.8
2176,329804.05
2177,251866.8
2178,228309.3
2179,146510.0
2180,186825.0
2181,191565.0
2182,225223.8
2183,194398.45
2184,134752.5
2185,124707.5
2186,146250.0
2187,145795.5
2188,152974.1
2189,171508.2
2190,82950.0
2191,86525.0
2192,104992.5
2193,100020.0
2194,102005.0
2195,112425.0
2196,114996.65
2197,114150.0
2198,163159.75
2199,159395.0
2200,133720.0
2201,132199.25
2202,207430.0
2203,162945.0
2204,163165.0
2205,108487.5
2206,134355.0
2207,248847.4
2208,220503.9
2209,191066.2
2210,117755.0
2211,112264.15
2212,111732.5
2213,98394.35
2214,135725.0
2215,105957.5
2216,153855.0
2217,69317.15
2218,85422.5
2219,73115.0
2220,88720.0
2221,328992.9
2222,254354.05
2223,279468.5
2224,220765.8
2225,135318.2
2226,185985.0
2227,194328.15
2228,261466.9
2229,241345.35
2230,161703.15
2231,220276.45
2232,176530.0
2233,180399.1
2234,249190.0
2235,199845.0
2236,273232.8
2237,353582.4
2238,212556.65
2239,116840.0
2240,161892.95
2241,162820.45
2242,135614.35
2243,132040.0
2244,87385.55
2245,86530.55
2246,140352.5
2247,106082.5
2248,125305.0
2249,128870.4
2250,137387.5
2251,121070.0
2252,180470.3
2253,160803.55
2254,174737.5
2255,191082.5
2256,175440.0
2257,183665.0
2258,175172.75
2259,179125.0
2260,158720.0
2261,185020.0
2262,214025.0
2263,331065.75
2264,421326.1
2265,175315.0
2266,280323.05
2267,367852.4
2268,366308.7
2269,166375.25
2270,188213.25
2271,261667.2
2272,204535.0
2273,165715.0
2274,171875.0
2275,169745.0
2276,156205.0
2277,177602.5
2278,151227.5
2279,121350.0
2280,112428.3
2281,177010.0
2282,173950.0
2283,98942.5
2284,109600.0
2285,158695.0
2286,131647.5
2287,334384.0
2288,273895.8
2289,386299.2
2290,414274.35
2291,336131.15
2292,389680.35
2293,482422.2
2294,399907.0
2295,427812.45
2296,288502.1
2297,311345.85
2298,335605.65
2299,406422.8
2300,324896.85
2301,295311.0
2302,225000.0
2303,244840.65
2304,251775.7
2305,189975.0
2306,189020.05
2307,183721.6
2308,213956.6
2309,271220.0
2310,244973.85
2311,186016.0
2312,173735.1
2313,175444.5
2314,174293.25
2315,172373.1
2316,177403.6
2317,184161.75
2318,170890.7
2319,171799.2
2320,180957.7
2321,249551.95
2322,168008.95
2323,191925.75
2324,170245.0
2325,226715.0
2326,171809.5
2327,214420.0
2328,222150.0
2329,189755.0
2330,182110.0
2331,360510.0
2332,365883.45
2333,317393.15
2334,266423.75
2335,251110.15
2336,326222.5
2337,197346.25
2338,271334.2
2339,222215.0
2340,384439.2
2341,228475.65
2342,229050.0
2343,221410.0
2344,233990.7
2345,239401.0
2346,230072.95
2347,194564.25
2348,229686.3
2349,156540.15
2350,281575.8
2351,257899.3
2352,243345.0
2353,194875.0
2354,131255.35
2355,165479.5
2356,147085.45
2357,195127.5
2358,195439.5
2359,121412.5
2360,115650.0
2361,136732.5
2362,272519.95
2363,144105.0
2364,154592.95
2365,216935.0
2366,213145.0
2367,228531.4
2368,202115.0
2369,232602.8
2370,171410.0
2371,172996.6
2372,154850.1
2373,257925.0
2374,283775.0
2375,237850.0
2376,290832.3
2377,350905.0
2378,136603.15
2379,209142.5
2380,142190.0
2381,161915.0
2382,189263.55
2383,217295.0
2384,242670.0
2385,144560.0
2386,134975.0
2387,135127.5
2388,105530.0
2389,123360.0
2390,136925.0
2391,135000.0
2392,109801.6
2393,159860.0
2394,148815.0
2395,192347.0
2396,148357.5
2397,193943.7
2398,128065.0
2399,59680.55
2400,64445.55
2401,115625.0
2402,145891.25
2403,135588.4
2404,147540.0
2405,164562.5
2406,132232.5
2407,130271.0
2408,133570.0
2409,130967.5
2410,162092.5
2411,121072.5
2412,149742.5
2413,140647.5
2414,130480.0
2415,131496.0
2416,132592.5
2417,123697.5
2418,124895.0
2419,131986.7
2420,126495.0
2421,144700.0
2422,118437.9
2423,132958.2
2424,147378.4
2425,166538.15
2426,124142.95
2427,141758.1
2428,172370.0
2429,114642.9
2430,133525.0
2431,106450.0
2432,138465.6
2433,142269.0
2434,146562.5
2435,150435.0
2436,104885.0
2437,107583.3
2438,119615.0
2439,112828.55
2440,127367.9
2441,108770.2
2442,108420.0
2443,115622.5
2444,127800.0
2445,93589.15
2446,143255.25
2447,230396.4
2448,144171.65
2449,109785.0
2450,152986.95
2451,125475.4
2452,192477.85
2453,97617.5
2454,126245.0
2455,104105.0
2456,130797.5
2457,121071.65
2458,107140.0
2459,117365.0
2460,146670.0
2461,118665.0
2462,139388.9
2463,120186.25
2464,146623.75
2465,138067.9
2466,122435.25
2467,166596.25
2468,95775.4
2469,95155.0
2470,176593.5
2471,206991.85
2472,164757.0
2473,121102.5
2474,103964.35
2475,237823.9
2476,120150.0
2477,130925.0
2478,151270.0
2479,122517.95
2480,138440.0
2481,132790.45
2482,135330.5
2483,118376.65
2484,130205.0
2485,126060.4
2486,159620.0
2487,165441.6
2488,153204.25
2489,142704.15
2490,155460.0
2491,86175.0
2492,180920.0
2493,133464.1
2494,162205.0
2495,96300.0
2496,223657.5
2497,141645.0
2498,119777.5
2499,92780.4
2500,132125.0
2501,133871.25
2502,141020.0
2503,99390.0
2504,175291.6
2505,214870.0
2506,252805.9
2507,286687.05
2508,254313.55
2509,210325.0
2510,224702.5
2511,186604.9
2512,214568.4
2513,219644.95
2514,249448.15
2515,146745.0
2516,152839.8
2517,140220.0
2518,149606.25
2519,236358.9
2520,209212.0
2521,192450.0
2522,223995.0
2523,132567.5
2524,142549.5
2525,142248.0
2526,139630.0
2527,110160.0
2528,132095.4
2529,131037.5
2530,111865.0
2531,242617.5
2532,226629.95
2533,198835.0
2534,245890.0
2535,304005.0
2536,225725.0
2537,226307.8
2538,189663.4
2539,188665.0
2540,176922.7
2541,182827.95
2542,167370.0
2543,136085.0
2544,134922.5
2545,137572.5
2546,146630.0
2547,136087.5
2548,158895.45
2549,162795.0
2550,410054.15
2551,144549.15
2552,127520.0
2553,83692.5
2554,122404.0
2555,112952.5
2556,105427.95
2557,122930.0
2558,157002.5
2559,137425.0
2560,132600.0
2561,145920.0
2562,136295.0
2563,149547.5
2564,167372.5
2565,119395.0
2566,138111.7
2567,128792.95
2568,187922.4
2569,197940.0
2570,118090.0
2571,170297.9
2572,196350.0
2573,249082.2
2574,287650.0
2575,126845.0
2576,131328.75
2577,168374.1
2578,97388.55
2579,79887.5
2580,132940.0
2581,136348.1
2582,116831.25
2583,291903.4
2584,160870.0
2585,175872.7
2586,204412.85
2587,209808.9
2588,148590.0
2589,142717.5
2590,228194.5
2591,206873.5
2592,235039.45
2593,277729.65
2594,174541.25
2595,211823.25
2596,329240.0
2597,180864.5
2598,279985.65
2599,321813.95
2600,154316.75
2601,136725.0
2602,85345.0
2603,88290.0
2604,83925.0
2605,77610.0
2606,143782.5
2607,177892.5
2608,189642.5
2609,170788.75
2610,113040.0
2611,166407.5
2612,154876.85
2613,127120.0
2614,123639.15
2615,143491.25
2616,142200.0
2617,166515.0
2618,187996.2
2619,235429.95
2620,188680.0
2621,183085.0
2622,191400.0
2623,242770.0
2624,273584.85
2625,323368.6
2626,162365.0
2627,189815.0
2628,405062.85
2629,517786.4
2630,362311.75
2631,445528.5
2632,400187.4
2633,316934.7
2634,390797.7
2635,144512.5
2636,202260.0
2637,153712.5
2638,254316.75
2639,184962.5
2640,148910.0
2641,103375.0
2642,194620.0
2643,101745.0
2644,129187.5
2645,96950.0
2646,93600.0
2647,101575.0
2648,136107.5
2649,140246.65
2650,157192.5
2651,156644.5
2652,452479.85
2653,253677.6
2654,237310.4
2655,345133.1
2656,343473.05
2657,336828.75
2658,265940.0
2659,297009.5
2660,321731.95
2661,332179.9
2662,325467.85
2663,272600.75
2664,282038.05
2665,332804.4
2666,306516.1
2667,170172.0
2668,182646.25
2669,176168.25
2670,287019.55
2671,183460.0
2672,182357.8
2673,203408.2
2674,199394.3
2675,189999.55
2676,184532.5
2677,200213.7
2678,255531.25
2679,264940.0
2680,268270.0
2681,374412.05
2682,329966.6
2683,516309.85
2684,306697.15
2685,355068.5
2686,253062.05
2687,339061.55
2688,246495.0
2689,219792.35
2690,481250.7
2691,186722.0
2692,139258.75
2693,193692.05
2694,138144.5
2695,189075.0
2696,186115.25
2697,187501.5
2698,196550.0
2699,176661.6
2700,162358.45
2701,142909.8
2702,115775.0
2703,135705.0
2704,139570.0
2705,126777.5
2706,119818.3
2707,120982.9
2708,139107.5
2709,116042.5
2710,130022.5
2711,298659.0
2712,380068.9
2713,180512.5
2714,148145.2
2715,171682.9
2716,180847.5
2717,177892.05
2718,231245.85
2719,163240.0
2720,160264.5
2721,137147.5
2722,155573.2
2723,141110.0
2724,128410.0
2725,138242.5
2726,148462.5
2727,169215.0
2728,162982.5
2729,157250.0
2730,147172.5
2731,119647.5
2732,118730.4
2733,153067.5
2734,148080.25
2735,130968.75
2736,141573.7
2737,123675.0
2738,139956.25
2739,158587.5
2740,140602.9
2741,151885.0
2742,148075.0
2743,148665.0
2744,146145.0
2745,133403.75
2746,141233.75
2747,155237.5
2748,120110.0
2749,134260.0
2750,137758.75
2751,135620.0
2752,235563.8
2753,157430.5
2754,202085.05
2755,132635.0
2756,97145.4
2757,77512.35
2758,94392.5
2759,150035.0
2760,141449.35
2761,144375.0
2762,145171.25
2763,184932.5
2764,167604.5
2765,271686.0
2766,136036.7
2767,93810.2
2768,126873.7
2769,125846.85
2770,151432.0
2771,120957.9
2772,125867.5
2773,133775.0
2774,142285.0
2775,137847.5
2776,142344.5
2777,147575.0
2778,129055.0
2779,129370.25
2780,109920.0
2781,105135.0
2782,101480.0
2783,111434.0
2784,126805.0
2785,136477.9
2786,82880.55
2787,116482.5
2788,89370.0
2789,218029.95
2790,101121.85
2791,123432.5
2792,91231.85
2793,161424.35
2794,103840.0
2795,118647.5
2796,107605.0
2797,164015.1
2798,121127.0
2799,116492.5
2800,79300.0
2801,109020.0
2802,133802.5
2803,165125.25
2804,140306.05
2805,96445.0
2806,96420.0
2807,157947.6
2808,153772.5
2809,134465.0
2810,133275.0
2811,163199.2
2812,145150.0
2813,162318.4
2814,159240.85
2815,97912.5
2816,254920.1
2817,154092.5
2818,135015.0
2819,183814.0
2820,131362.5
2821,108180.0
2822,184075.0
2823,213303.5
2824,191482.5
2825,153228.45
2826,136808.75
2827,134882.5
2828,215961.0
2829,173253.75
2830,230965.4
2831,194448.25
2832,211250.0
2833,288023.7
2834,222000.0
2835,217129.35
2836,194350.0
2837,166020.0
2838,140950.0
2839,184189.5
2840,191080.0
2841,204328.75
2842,212718.9
2843,154043.75
2844,148200.45
2845,124645.0
2846,206673.75
2847,202356.2
2848,226565.6
2849,203775.0
2850,276123.15
2851,223809.45
2852,232555.0
2853,241011.95
2854,140215.0
2855,199292.5
2856,208925.5
2857,189652.25
2858,194007.75
2859,136244.8
2860,133002.5
2861,124092.95
2862,190523.75
2863,122285.0
2864,258602.0
2865,140812.5
2866,134575.0
2867,92730.0
2868,113653.2
2869,121325.6
2870,172605.0
2871,111780.0
2872,62335.0
2873,104005.2
2874,136360.0
2875,114515.0
2876,167972.5
2877,143161.7
2878,177450.0
2879,143320.0
2880,108600.0
2881,143464.15
2882,151045.0
2883,153975.0
2884,178110.5
2885,185981.0
2886,199400.0
2887,106850.0
2888,130790.0
2889,62525.55
2890,78885.0
2891,131572.5
2892,66850.55
2893,104507.5
2894,65565.55
2895,322771.8
2896,295723.05
2897,205985.0
2898,144437.8
2899,226480.0
2900,156897.5
2901,194467.5
2902,184312.0
2903,360513.8
2904,352077.4
2905,103345.0
2906,212770.5
2907,113755.0
2908,130412.5
2909,146558.25
2910,84750.0
2911,85420.0
2912,151517.0
2913,88550.0
2914,84575.0
2915,85225.0
2916,82125.0
2917,161532.5
2918,123437.5
2919,226450.0
